iteration,locality,amr_bounds,component/count,component/time,count/allocate,count/begin_migration,count/bind,count/bind_gid,count/bind_name,count/bind_prefix,count/cache/entries,count/cache/erase_entry,count/cache/evictions,count/cache/get_entry,count/cache/hits,count/cache/insert_entry,count/cache/insertions,count/cache/misses,count/cache/update_entry,count/cumulative,count/cumulative-phases,count/decrement_credit,count/end_migration,count/free,count/get_component_typename,count/increment_credit,count/iterate_names,count/iterate_types,count/localities,count/num_localities,count/num_localities_type,count/num_threads,count/on_symbol_namespace_event,count/resolve,count/resolve_gid,count/resolve_id,count/resolve_locality,count/route,count/unbind,count/unbind_gid,count/unbind_name,locality/count,locality/time,primary/count,primary/time,subgrid_leaves,subgrids,symbol/count,symbol/time,time/allocate,time/begin_migration,time/bind,time/bind_gid,time/bind_name,time/bind_prefix,time/cache/erase_entry,time/cache/get_entry,time/cache/insert_entry,time/cache/update_entry,time/decrement_credit,time/end_migration,time/free,time/get_component_typename,time/increment_credit,time/iterate_names,time/iterate_types,time/localities,time/num_localities,time/num_localities_type,time/num_threads,time/on_symbol_namespace_event,time/resolve,time/resolve_gid,time/resolve_id,time/resolve_locality,time/route,time/unbind,time/unbind_gid,time/unbind_name,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0
1,0,0.0,0.0,0.0,1.0,0.0,103.0,7.0,0.0,0.0,4096.0,0.0,4850.0,126.0,0.0,9262.0,8884.0,9198.0,9387.0,1237.5238095238096,55979.42857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5997.0,0.0,0.0,0.0,741.0,7372.0,0.0,0.0,1.0,0.0,6.0,0.0,5997.0,3070420.0,9591.0,3387010.0,0.0,0.0,844.0,2082250.0,716.0,0.0,307595.0,17337.0,0.0,0.0,0.0,51058.0,9185250.0,26184200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3070420.0,0.0,0.0,0.0,1774650.0,2607260.0,0.0,0.0,0.0,0.0,14064.0,0.0,19565.476666666666,15970.970000000001,17197.323333333334,16351.0,16427.68,17476.649999999998,16384.0,16746.649999999998,17212.606666666667,17020.296666666665,3866.616666666667,2915.043333333333,3048.3566666666666,2904.03,3074.39,2884.35,2955.3766666666666,2994.02,2996.043333333333,2989.693333333333
1,1,0.0,,,0.0,0.0,80.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,48.76190476190476,183.9047619047619,0.0,0.0,,,0.0,0.0,,,,,,0.0,77.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,157.0,302637.0,0.0,0.0,193156.0,0.0,,,0.0,1750.0,1547.0,5011.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,109481.0,0.0,,,0.0,0.0,0.0,,124.64999999999999,79.32333333333334,79.98333333333333,81.65666666666667,83.32666666666667,75.97,84.99,79.32333333333334,73.30333333333333,76.60333333333334,56.60666666666666,68.65666666666667,65.99666666666667,62.660000000000004,64.32666666666667,66.66000000000001,66.98666666666666,68.99,62.99666666666667,71.32333333333334
1,2,0.0,,,0.0,0.0,98.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,52.285714285714285,897.4761904761905,0.0,0.0,,,0.0,0.0,,,,,,0.0,95.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,193.0,378083.0,0.0,0.0,245311.0,0.0,,,0.0,1904.0,1565.0,4963.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,132772.0,0.0,,,0.0,0.0,0.0,,366.6466666666667,302.3233333333333,300.98,324.96666666666664,324.99,298.99,355.3233333333333,312.99,348.6566666666667,342.6333333333334,67.99333333333334,77.32333333333334,73.66000000000001,63.32333333333333,69.99,68.66000000000001,79.32000000000001,63.99333333333334,72.32666666666667,84.99
1,3,0.0,,,0.0,0.0,84.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,48.142857142857146,174.71428571428572,0.0,0.0,,,0.0,0.0,,,,,,0.0,81.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,165.0,328192.0,0.0,0.0,215729.0,0.0,,,0.0,2247.0,1287.0,4441.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,112463.0,0.0,,,0.0,0.0,0.0,,116.31333333333333,69.31333333333333,75.98333333333333,84.65666666666667,88.98666666666668,74.99,90.99000000000001,70.96666666666667,72.32333333333334,88.99333333333334,53.660000000000004,60.660000000000004,61.326666666666675,59.660000000000004,57.660000000000004,63.656666666666666,66.65666666666667,69.32333333333334,62.660000000000004,65.32666666666667
1,4,0.0,,,0.0,0.0,94.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,51.04761904761905,197.8095238095238,0.0,0.0,,,0.0,0.0,,,,,,0.0,87.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,181.0,346114.0,0.0,0.0,229753.0,0.0,,,0.0,1786.0,1466.0,5420.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,116361.0,0.0,,,0.0,0.0,0.0,,118.32000000000001,86.60000000000001,83.32333333333334,69.99,77.32333333333334,84.3,77.99333333333334,76.99333333333334,84.98,81.65666666666667,73.32333333333334,71.99,63.326666666666675,67.65666666666667,79.32333333333334,72.99,77.66000000000001,63.99333333333334,61.99333333333334,70.32333333333334
1,5,0.0,,,0.0,0.0,77.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,47.76190476190476,7201.047619047619,0.0,0.0,,,0.0,0.0,,,,,,0.0,75.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,152.0,304948.0,0.0,0.0,196969.0,0.0,,,0.0,1817.0,1142.0,4356.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,107979.0,0.0,,,0.0,0.0,0.0,,2250.633333333333,2347.9733333333334,2342.5933333333332,2246.6433333333334,2154.9733333333334,2174.306666666667,2342.9633333333336,2383.9733333333334,2435.306666666667,2561.306666666667,77.99333333333334,350.32,298.65333333333336,302.99,298.31666666666666,290.66,296.32,301.6566666666667,268.99,315.99
1,6,0.0,,,0.0,0.0,82.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,49.333333333333336,1423.3333333333333,0.0,0.0,,,0.0,0.0,,,,,,0.0,80.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,162.0,314204.0,0.0,0.0,203366.0,0.0,,,0.0,1878.0,1220.0,4496.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,110838.0,0.0,,,0.0,0.0,0.0,,545.9833333333333,542.9866666666667,543.6566666666666,518.9866666666667,578.2966666666667,618.3100000000001,550.6533333333333,660.9866666666667,632.32,603.99,72.99,102.33,133.32666666666668,116.99000000000001,127.65333333333335,104.99333333333334,115.99333333333334,135.99333333333334,90.65666666666668,147.99
1,7,0.0,,,0.0,0.0,91.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,50.285714285714285,5673.285714285715,0.0,0.0,,,0.0,0.0,,,,,,0.0,87.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,178.0,359857.0,0.0,0.0,235436.0,0.0,,,0.0,2010.0,1446.0,4630.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,124421.0,0.0,,,0.0,0.0,0.0,,1825.29,1765.9799999999998,1728.9799999999998,1796.6466666666665,1808.97,1785.9833333333333,1764.3166666666666,1709.2933333333333,1778.3166666666666,1733.3166666666666,101.32000000000001,334.9866666666667,348.9866666666667,349.9866666666667,302.99,310.99333333333334,314.66,341.9866666666667,297.32,313.99
1,8,0.0,,,0.0,0.0,97.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,52.23809523809524,4922.666666666667,0.0,0.0,,,0.0,0.0,,,,,,0.0,92.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,189.0,379830.0,0.0,0.0,252640.0,0.0,,,0.0,1884.0,1534.0,5190.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,127190.0,0.0,,,0.0,0.0,0.0,,1668.6366666666665,1759.6433333333334,1691.6466666666665,1637.9766666666667,1663.9799999999998,1586.6466666666665,1590.6433333333334,1607.3100000000002,1666.64,1701.2933333333333,79.65666666666667,83.65333333333334,86.65333333333335,348.32666666666665,175.65666666666667,298.9866666666667,303.3233333333333,354.66,341.6566666666667,343.66
1,9,0.0,,,0.0,0.0,78.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,49.142857142857146,3108.5238095238096,0.0,0.0,,,0.0,0.0,,,,,,0.0,77.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,155.0,305112.0,0.0,0.0,194742.0,0.0,,,0.0,1851.0,1199.0,4977.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,110370.0,0.0,,,0.0,0.0,0.0,,991.9766666666666,1025.9866666666667,1009.3233333333333,983.63,947.3233333333333,1017.65,997.32,893.6466666666666,965.3166666666666,1018.9833333333332,64.32666666666667,203.99,184.99333333333334,193.99,177.32666666666668,226.99,221.32000000000002,192.32333333333335,205.99,201.32666666666668
